transaction_id,user_id,account_age_days,total_orders,avg_order_value,past_fraud_flag,device_type,os,ip_region,billing_address_region,delivery_address_region,billing_delivery_match,restaurant_region,delivery_distance_km,order_value,payment_method,card_type,payment_retries,promo_code_used,refund_requests,order_timestamp,order_hour,order_day_of_week,orders_last_24h,high_value_flag,ip_shared_flag,chargeback_flag,fraudulent
TXN_774872493448,USR_10296,379,4226,6.48,0,desktop,Windows,Abuja,Abuja,Kano,1,Lagos Mainland,2.01,5.48,wallet,,5,1,10,2025-01-21 09:10:58,23,Sunday,3,1,0,1,0
TXN_297928247469,USR_95727,16,4986,82.61,0,desktop,MacOS,Abuja,Port Harcourt,Lagos,0,Lagos Island,2.01,491.52,credit_card,Mastercard,1,0,5,2025-07-24 02:37:56,23,Wednesday,8,0,1,1,0
TXN_670825650447,USR_90740,485,959,91.63,1,tablet,MacOS,Abuja,Kano,Abuja,0,Kano North,59.38,318.37,wallet,Verve,2,0,8,2025-04-14 15:07:49,16,Sunday,10,1,1,0,0
TXN_550750538128,USR_86981,143,4986,36.5,1,tablet,Windows,Kano,Ibadan,Ibadan,0,Lagos Island,2.62,491.52,wallet,Verve,0,0,7,2025-08-23 23:00:46,9,Monday,6,1,0,1,0
TXN_463593076030,USR_24332,1958,3345,99.65,0,mobile,Android,Port Harcourt,Port Harcourt,Lagos,0,Abuja Central,98.68,5.48,wallet,Visa,2,1,4,2025-01-06 15:04:04,0,Saturday,10,1,0,1,0
TXN_384545448929,USR_51158,1852,4191,99.65,1,mobile,Windows,Abuja,Kano,Abuja,0,Abuja Central,51.43,85.35,wallet,Amex,3,1,2,2025-04-24 17:32:18,17,Monday,3,1,0,1,0
TXN_457495767135,USR_66055,13,4498,25.67,0,tablet,iOS,Kano,Ibadan,Kano,1,Lagos Mainland,26.59,5.48,debit_card,Visa,5,0,8,2025-05-25 18:58:45,17,Friday,7,0,1,1,0
TXN_726754552810,USR_15008,1958,3285,54.89,1,tablet,Linux,Kano,Abuja,Kano,0,Kano North,4.31,125.64,credit_card,Verve,5,1,0,2025-06-10 12:08:05,23,Saturday,8,0,1,1,0
TXN_774872493448,USR_94574,27,1921,16.92,1,tablet,Windows,Ibadan,Abuja,Lagos,0,Abuja Central,81.0,107.2,bank_transfer,Verve,1,1,1,2025-04-14 15:07:49,21,Wednesday,10,1,0,0,0
TXN_648315208299,USR_51158,61,4986,25.65,1,desktop,MacOS,Port Harcourt,Kano,Abuja,0,Port Harcourt South,34.38,491.52,wallet,Visa,5,0,5,2025-08-09 09:48:53,23,Thursday,8,1,0,1,0
TXN_889803269035,USR_27895,13,2949,58.78,1,desktop,MacOS,Kano,Lagos,Lagos,1,Abuja Central,98.68,247.05,paypal,Mastercard,0,1,7,2025-05-10 12:12:14,23,Wednesday,10,1,1,0,0
TXN_978033343340,USR_3472,1958,4793,99.65,1,tablet,iOS,Kano,Ibadan,Ibadan,0,Port Harcourt South,2.01,491.52,wallet,,1,0,6,2025-07-07 07:49:38,19,Saturday,10,1,0,1,0
TXN_857860299879,USR_68215,458,3331,19.43,1,tablet,Linux,Port Harcourt,Kano,Port Harcourt,1,Kano North,2.01,132.44,wallet,Verve,5,0,10,2025-01-21 12:47:49,23,Saturday,5,0,1,1,0
TXN_265845507070,USR_31369,13,4986,8.35,1,tablet,iOS,Port Harcourt,Ibadan,Port Harcourt,0,Port Harcourt South,27.2,381.03,credit_card,Mastercard,0,0,0,2025-08-25 05:57:20,2,Wednesday,9,0,0,1,0
TXN_61768706664,USR_46565,1577,406,96.92,0,desktop,MacOS,Kano,Ibadan,Ibadan,0,Lagos Island,84.46,83.14,wallet,Visa,5,0,10,2025-06-30 12:18:57,23,Monday,5,1,0,0,0
TXN_603394749104,USR_10143,1728,4986,58.64,0,tablet,Linux,Abuja,Abuja,Ibadan,0,Lagos Mainland,38.72,15.34,paypal,Verve,1,1,7,2025-07-31 17:34:33,23,Saturday,8,1,0,1,0
TXN_857860299879,USR_55419,616,4986,99.65,1,tablet,Linux,Lagos,Abuja,Kano,0,Abuja Central,69.55,176.66,wallet,Amex,1,0,0,2025-02-03 12:26:22,22,Sunday,8,1,0,1,0
TXN_860946847962,USR_91462,1539,1652,99.65,0,desktop,Linux,Port Harcourt,Abuja,Kano,1,Abuja Central,48.13,39.26,debit_card,Mastercard,5,1,0,2025-05-11 20:01:56,23,Sunday,10,1,1,1,0
TXN_651239722508,USR_16678,1286,2673,99.65,1,tablet,Linux,Port Harcourt,Lagos,Abuja,0,Lagos Mainland,98.68,491.52,paypal,Verve,1,0,7,2025-02-22 21:41:21,12,Wednesday,8,1,0,1,0
TXN_866362350412,USR_79493,1958,1701,98.16,0,mobile,iOS,Abuja,Abuja,Lagos,0,Port Harcourt South,34.61,306.94,debit_card,Verve,2,0,0,2025-03-28 13:00:59,18,Tuesday,10,1,0,1,0
TXN_988466486067,USR_3472,668,4986,84.02,0,tablet,Android,Ibadan,Abuja,Port Harcourt,0,Abuja Central,81.74,381.93,wallet,Visa,1,1,10,2025-01-19 12:37:13,0,Saturday,10,1,1,0,0
TXN_655812394662,USR_76764,13,4554,5.36,0,tablet,Linux,Kano,Lagos,Ibadan,0,Abuja Central,14.36,424.15,wallet,Verve,3,0,5,2025-07-15 20:02:33,21,Thursday,5,1,0,1,1
TXN_355815623016,USR_96718,956,3972,48.45,1,tablet,Linux,Lagos,Ibadan,Port Harcourt,0,Kano North,2.01,204.55,credit_card,Verve,2,0,1,2025-05-06 10:12:37,11,Saturday,3,1,1,1,0
TXN_903941129570,USR_42847,13,4986,62.78,1,mobile,Linux,Port Harcourt,Abuja,Lagos,0,Abuja Central,30.05,66.17,wallet,Amex,4,0,9,2025-01-24 17:45:12,23,Thursday,0,0,1,1,0
TXN_355658157368,USR_360,993,4986,41.39,0,desktop,Windows,Port Harcourt,Abuja,Abuja,0,Abuja Central,98.68,491.52,debit_card,Verve,2,0,0,2025-02-02 01:33:17,17,Friday,8,1,1,0,1
TXN_423122966995,USR_95663,331,4986,60.35,1,tablet,Linux,Abuja,Abuja,Lagos,0,Abuja Central,74.76,208.5,wallet,Verve,0,0,4,2025-03-28 13:00:59,14,Saturday,10,1,0,1,0
TXN_528058447265,USR_37230,1359,1991,99.65,0,tablet,MacOS,Port Harcourt,Kano,Abuja,0,Abuja Central,61.46,298.72,paypal,Verve,2,1,8,2025-06-20 16:22:21,21,Wednesday,4,1,0,1,1
TXN_463593076030,USR_34392,13,46,99.65,0,mobile,Windows,Port Harcourt,Port Harcourt,Lagos,0,Lagos Mainland,2.01,414.45,paypal,Amex,1,0,3,2025-06-20 16:22:21,23,Saturday,3,0,0,1,0
TXN_956285544996,USR_10143,1107,2153,58.91,1,tablet,Windows,Port Harcourt,Abuja,Lagos,0,Lagos Mainland,69.53,119.14,bank_transfer,Visa,3,0,6,2025-01-21 09:10:58,11,Friday,10,1,1,1,0
TXN_573290209102,USR_24332,13,46,43.43,0,desktop,iOS,Port Harcourt,Lagos,Ibadan,1,Abuja Central,2.01,250.79,wallet,Visa,5,1,1,2025-02-04 17:48:19,23,Saturday,0,1,1,1,0
TXN_974760586072,USR_21967,1909,4986,61.89,1,tablet,Android,Kano,Abuja,Ibadan,1,Port Harcourt South,2.01,402.51,wallet,Visa,1,0,7,2025-05-09 02:39:13,0,Saturday,10,1,0,1,0
TXN_280893585681,USR_93314,1585,4885,99.65,1,tablet,Windows,Kano,Kano,Ibadan,1,Abuja Central,33.43,96.55,debit_card,Amex,4,1,0,2025-02-02 01:33:17,23,Wednesday,0,1,0,1,0
TXN_355658157368,USR_71010,1958,3755,37.47,0,desktop,Linux,Port Harcourt,Lagos,Kano,0,Abuja Central,69.76,108.9,wallet,Verve,5,1,0,2025-07-15 17:49:25,23,Wednesday,10,1,1,1,0
TXN_463593076030,USR_46565,729,3585,77.43,0,mobile,Linux,Ibadan,Port Harcourt,Kano,1,Port Harcourt South,84.84,491.52,paypal,,1,0,8,2025-01-04 15:24:28,23,Monday,10,1,1,1,0
TXN_316449418843,USR_94574,1640,2436,90.85,1,tablet,iOS,Port Harcourt,Port Harcourt,Lagos,0,Lagos Island,98.68,491.52,wallet,,3,0,7,2025-01-16 05:22:31,23,Thursday,7,1,0,1,0
TXN_384545448929,USR_54207,13,3862,27.63,0,tablet,MacOS,Abuja,Ibadan,Ibadan,1,Kano North,67.77,57.14,wallet,Amex,5,0,4,2025-04-14 05:24:11,16,Friday,7,1,1,1,0
TXN_847459776774,USR_3472,1863,1611,78.56,1,tablet,Linux,Ibadan,Abuja,Abuja,1,Port Harcourt South,2.01,308.48,bank_transfer,Verve,5,1,0,2025-01-10 08:46:39,10,Sunday,2,1,1,1,0
TXN_463593076030,USR_10143,1958,4190,99.65,0,tablet,MacOS,Port Harcourt,Abuja,Abuja,0,Lagos Island,87.44,68.32,paypal,Verve,1,0,6,2025-07-24 10:42:27,0,Saturday,8,1,1,1,0
TXN_860946847962,USR_31369,1101,810,44.52,1,tablet,Linux,Ibadan,Abuja,Ibadan,0,Port Harcourt South,2.01,267.47,bank_transfer,Verve,1,0,0,2025-01-06 15:04:04,0,Saturday,6,0,0,1,0
TXN_29971908398,USR_48616,311,1130,96.0,1,tablet,Android,Ibadan,Ibadan,Abuja,0,Lagos Mainland,2.01,244.3,debit_card,Amex,4,0,10,2025-05-10 12:12:14,11,Friday,10,1,1,1,0
TXN_813582749922,USR_53135,698,4986,60.21,0,tablet,MacOS,Abuja,Lagos,Ibadan,1,Lagos Island,55.32,175.89,bank_transfer,,2,1,3,2025-07-15 20:02:33,23,Saturday,9,0,1,0,0
TXN_550750538128,USR_31492,1787,46,99.65,0,desktop,iOS,Lagos,Abuja,Kano,0,Abuja Central,98.68,341.1,debit_card,Visa,4,1,0,2025-07-25 19:28:06,0,Saturday,7,1,0,1,0
TXN_176921640862,USR_16678,538,46,99.65,0,mobile,MacOS,Kano,Port Harcourt,Abuja,0,Lagos Island,73.3,267.69,debit_card,Mastercard,4,0,6,2025-04-03 05:20:22,23,Tuesday,9,1,1,1,0
TXN_280893585681,USR_90413,13,4986,28.71,1,tablet,MacOS,Abuja,Port Harcourt,Abuja,1,Port Harcourt South,2.01,107.88,paypal,Visa,3,1,2,2025-08-25 05:57:20,22,Sunday,0,0,0,1,0
TXN_333879978356,USR_21386,13,446,51.98,0,tablet,iOS,Abuja,Abuja,Kano,1,Abuja Central,2.01,491.52,wallet,,4,1,7,2025-01-05 16:23:56,9,Saturday,3,1,0,1,1
TXN_889803269035,USR_3472,13,3723,27.62,0,desktop,MacOS,Abuja,Lagos,Kano,0,Lagos Island,98.68,5.48,bank_transfer,Verve,3,0,4,2025-05-26 04:49:43,23,Saturday,9,1,0,1,0
TXN_41516246444,USR_14808,1296,1591,99.65,0,tablet,MacOS,Abuja,Port Harcourt,Kano,0,Lagos Island,98.68,147.12,credit_card,Visa,5,1,6,2025-06-05 18:09:53,18,Wednesday,4,1,0,0,0
TXN_456822304350,USR_37243,529,3921,22.01,1,tablet,iOS,Port Harcourt,Lagos,Port Harcourt,0,Lagos Mainland,98.68,104.49,debit_card,Verve,4,1,10,2025-05-26 04:49:43,23,Saturday,7,1,1,1,0
TXN_932262563213,USR_51038,147,4986,23.75,0,tablet,Linux,Kano,Ibadan,Abuja,0,Kano North,2.01,5.48,wallet,,5,1,8,2025-01-05 16:23:56,0,Saturday,10,0,0,1,0
TXN_688697476723,USR_53135,520,4053,44.23,1,mobile,MacOS,Lagos,Lagos,Lagos,0,Kano North,67.76,104.3,bank_transfer,Amex,5,0,8,2025-05-12 07:44:41,23,Tuesday,6,1,0,1,0
TXN_915723438544,USR_2666,1826,1012,99.65,1,tablet,MacOS,Port Harcourt,Port Harcourt,Abuja,1,Port Harcourt South,2.01,491.52,bank_transfer,Verve,3,1,3,2025-04-25 03:25:17,20,Saturday,6,0,1,1,0
TXN_754185865877,USR_48616,657,4986,99.65,1,mobile,Linux,Kano,Lagos,Port Harcourt,0,Kano North,45.11,120.14,debit_card,Mastercard,3,0,9,2025-07-07 07:49:38,23,Wednesday,0,0,1,1,0
TXN_857860299879,USR_79513,13,3037,5.36,0,tablet,iOS,Abuja,Kano,Ibadan,0,Abuja Central,63.4,491.52,wallet,Verve,0,0,1,2025-04-02 06:03:55,13,Tuesday,8,1,1,1,0
TXN_659386555738,USR_91462,1912,392,84.35,1,tablet,Windows,Kano,Abuja,Kano,0,Port Harcourt South,2.01,491.52,bank_transfer,Verve,4,1,2,2025-03-14 16:46:03,23,Monday,6,1,0,1,1
TXN_974760586072,USR_29647,116,4760,48.05,1,tablet,Linux,Port Harcourt,Ibadan,Port Harcourt,0,Port Harcourt South,13.36,5.48,wallet,Mastercard,0,0,2,2025-06-14 06:27:10,23,Wednesday,4,1,0,1,0
TXN_113318065960,USR_79004,1430,4986,31.1,0,desktop,Windows,Ibadan,Abuja,Lagos,0,Lagos Mainland,2.01,335.9,wallet,Verve,3,0,0,2025-07-03 15:22:01,19,Saturday,5,1,1,1,0
TXN_535114659362,USR_63020,450,4929,82.54,1,desktop,MacOS,Abuja,Abuja,Abuja,1,Port Harcourt South,53.63,315.6,wallet,,1,1,7,2025-05-09 02:39:13,18,Thursday,0,1,0,1,1
TXN_655812394662,USR_24010,1167,46,99.65,1,tablet,MacOS,Port Harcourt,Abuja,Ibadan,1,Port Harcourt South,70.78,491.52,wallet,,1,0,6,2025-07-11 16:32:08,8,Thursday,8,1,1,1,0
TXN_774872493448,USR_42847,172,4986,99.65,0,desktop,Windows,Abuja,Abuja,Lagos,1,Kano North,69.9,5.48,wallet,Verve,2,0,10,2025-05-10 12:12:14,23,Wednesday,3,1,0,1,0
TXN_221198340362,USR_79966,795,2138,5.36,0,tablet,Linux,Lagos,Abuja,Lagos,0,Kano North,20.26,105.5,wallet,Visa,0,0,0,2025-03-16 19:55:29,0,Thursday,8,1,1,1,0
TXN_659386555738,USR_31369,1435,46,89.68,0,tablet,Windows,Kano,Ibadan,Kano,0,Abuja Central,98.68,5.48,paypal,,1,0,4,2025-06-30 12:18:57,16,Monday,10,1,1,1,0
TXN_783286442412,USR_14808,1958,3816,88.15,0,mobile,Windows,Abuja,Kano,Ibadan,0,Abuja Central,45.48,491.52,debit_card,Mastercard,2,0,2,2025-05-10 04:48:26,18,Monday,10,1,0,0,1
TXN_136528129243,USR_21967,359,4683,55.65,1,desktop,Android,Port Harcourt,Abuja,Port Harcourt,1,Abuja Central,98.68,219.03,bank_transfer,Visa,1,1,4,2025-02-04 17:48:19,0,Saturday,9,1,0,1,1
TXN_456822304350,USR_50145,13,4986,5.36,1,tablet,Windows,Port Harcourt,Lagos,Ibadan,0,Port Harcourt South,38.83,5.48,wallet,,5,0,10,2025-07-03 15:22:01,23,Tuesday,10,1,0,1,0
TXN_106437660522,USR_34392,887,596,81.01,1,desktop,iOS,Abuja,Abuja,Ibadan,0,Lagos Mainland,46.36,158.47,wallet,,5,0,1,2025-02-15 13:40:08,4,Wednesday,8,1,0,0,0
TXN_658576579444,USR_53250,13,46,17.57,0,tablet,iOS,Abuja,Ibadan,Lagos,0,Lagos Mainland,71.95,423.57,paypal,Visa,0,0,0,2025-06-14 06:27:10,10,Monday,5,1,0,1,0
TXN_93000227262,USR_31460,13,46,5.36,1,tablet,MacOS,Port Harcourt,Ibadan,Ibadan,0,Lagos Mainland,38.71,198.12,paypal,Amex,5,0,9,2025-06-30 12:18:57,23,Sunday,10,1,0,1,0
TXN_78622335624,USR_70998,13,3330,5.36,1,mobile,Windows,Abuja,Port Harcourt,Ibadan,0,Lagos Island,27.4,76.14,wallet,Verve,2,0,3,2025-01-10 08:46:39,23,Thursday,4,0,0,1,0
TXN_813582749922,USR_34392,592,1902,70.14,0,desktop,Android,Port Harcourt,Port Harcourt,Port Harcourt,1,Port Harcourt South,69.01,162.51,debit_card,,0,1,2,2025-01-09 09:13:02,5,Wednesday,10,1,1,1,0
TXN_726754552810,USR_98423,1471,564,79.98,1,desktop,iOS,Lagos,Abuja,Ibadan,0,Port Harcourt South,98.68,283.11,credit_card,Verve,1,0,0,2025-03-13 01:17:44,1,Monday,10,0,0,1,0
TXN_547205323622,USR_45496,239,1852,26.59,0,tablet,Android,Port Harcourt,Kano,Lagos,0,Kano North,11.4,491.52,debit_card,Verve,1,1,1,2025-01-16 05:22:31,23,Tuesday,6,1,1,1,0
TXN_41516246444,USR_89391,1059,4986,14.91,1,desktop,Linux,Port Harcourt,Ibadan,Kano,0,Lagos Mainland,73.94,101.24,paypal,Verve,4,0,5,2025-07-15 17:49:25,23,Sunday,10,1,0,1,1
TXN_206771484906,USR_21967,13,4986,43.37,1,mobile,iOS,Port Harcourt,Ibadan,Kano,0,Port Harcourt South,24.83,220.33,wallet,Amex,0,1,3,2025-07-07 07:49:38,7,Friday,9,1,0,1,0
TXN_978033343340,USR_89391,13,4986,99.65,0,mobile,Linux,Ibadan,Ibadan,Port Harcourt,1,Port Harcourt South,2.34,491.52,paypal,Verve,1,0,8,2025-07-15 17:49:25,22,Thursday,3,1,0,1,0
TXN_443480858648,USR_48616,13,4986,5.36,0,desktop,MacOS,Ibadan,Ibadan,Lagos,0,Lagos Island,59.35,298.67,paypal,,2,0,8,2025-07-28 07:40:12,13,Wednesday,9,1,0,1,1
TXN_857860299879,USR_95810,13,877,5.36,0,desktop,MacOS,Port Harcourt,Ibadan,Ibadan,0,Lagos Island,28.96,132.31,paypal,Amex,5,1,3,2025-02-01 17:19:25,0,Wednesday,10,1,0,1,0
TXN_688697476723,USR_53250,69,4986,41.57,1,desktop,Linux,Lagos,Port Harcourt,Lagos,0,Abuja Central,2.01,127.99,bank_transfer,,3,0,2,2025-07-03 15:22:01,9,Tuesday,0,1,1,0,0
TXN_860946847962,USR_51038,13,2470,96.28,0,mobile,Android,Abuja,Abuja,Abuja,0,Port Harcourt South,14.76,491.52,credit_card,Visa,0,1,9,2025-05-29 07:45:06,23,Sunday,10,1,1,1,0
TXN_813582749922,USR_31460,1356,4153,59.39,0,tablet,iOS,Port Harcourt,Lagos,Lagos,0,Port Harcourt South,2.01,341.24,paypal,Mastercard,0,0,6,2025-01-25 03:07:56,0,Sunday,10,1,0,1,0
TXN_225623888793,USR_24010,13,4771,52.42,1,tablet,Windows,Abuja,Port Harcourt,Ibadan,0,Port Harcourt South,77.78,376.88,bank_transfer,Amex,4,1,10,2025-02-02 01:33:17,23,Monday,0,1,0,1,1
TXN_305354698512,USR_68627,13,46,59.18,1,mobile,MacOS,Kano,Abuja,Kano,1,Lagos Mainland,98.68,204.8,paypal,Visa,1,1,0,2025-05-10 04:48:26,23,Saturday,10,1,1,1,0
TXN_355658157368,USR_95663,1958,3705,83.48,0,desktop,Android,Port Harcourt,Port Harcourt,Abuja,1,Kano North,22.74,302.62,wallet,Verve,0,0,1,2025-04-21 18:45:47,17,Monday,6,0,1,1,0
TXN_531788049882,USR_55419,809,46,16.47,0,tablet,Linux,Port Harcourt,Port Harcourt,Abuja,0,Abuja Central,2.01,372.19,bank_transfer,Amex,2,0,3,2025-01-10 08:46:39,23,Tuesday,3,0,1,1,0
TXN_443480858648,USR_64920,869,4805,49.42,0,tablet,Windows,Port Harcourt,Abuja,Lagos,0,Kano North,18.51,122.05,paypal,Visa,4,1,3,2025-02-01 17:19:25,23,Tuesday,5,1,1,0,0
TXN_316449418843,USR_95810,13,46,5.36,1,tablet,Android,Kano,Port Harcourt,Kano,0,Port Harcourt South,55.46,41.12,wallet,Amex,0,0,7,2025-05-10 12:12:14,0,Thursday,8,0,1,0,0
TXN_41516246444,USR_37230,13,1221,25.73,1,tablet,Android,Port Harcourt,Port Harcourt,Ibadan,1,Abuja Central,23.88,192.36,credit_card,,5,0,10,2025-07-07 07:49:38,23,Wednesday,10,1,0,1,1
TXN_974760586072,USR_360,985,3173,18.7,0,mobile,MacOS,Abuja,Ibadan,Abuja,0,Port Harcourt South,80.63,5.48,debit_card,Verve,1,1,1,2025-03-16 19:55:29,23,Wednesday,10,0,1,0,0
TXN_61768706664,USR_42847,783,643,99.65,1,tablet,iOS,Ibadan,Abuja,Kano,0,Kano North,26.19,402.48,credit_card,Visa,3,0,0,2025-02-17 00:12:08,17,Saturday,10,0,0,1,0
TXN_889803269035,USR_31369,1562,4986,98.23,0,tablet,Linux,Kano,Port Harcourt,Port Harcourt,0,Kano North,49.28,5.48,debit_card,Verve,4,0,7,2025-03-18 07:18:20,23,Wednesday,4,1,1,1,0
TXN_889803269035,USR_30356,1422,46,89.81,0,tablet,MacOS,Kano,Port Harcourt,Kano,0,Lagos Mainland,98.68,491.52,debit_card,Verve,2,0,6,2025-01-19 12:37:13,23,Friday,8,1,0,1,0
TXN_206771484906,USR_79966,1267,2937,29.57,0,desktop,Windows,Port Harcourt,Ibadan,Kano,0,Lagos Island,6.63,491.52,debit_card,Verve,4,1,2,2025-04-21 18:45:47,7,Saturday,9,1,1,0,0
TXN_319867830148,USR_79493,946,4986,26.41,1,mobile,Android,Kano,Port Harcourt,Abuja,0,Kano North,98.68,491.52,paypal,Amex,0,0,0,2025-02-19 11:51:22,15,Wednesday,9,1,0,1,0
TXN_743656763890,USR_95810,604,4986,44.22,0,desktop,MacOS,Port Harcourt,Kano,Lagos,1,Abuja Central,30.71,5.48,paypal,Verve,2,0,0,2025-01-04 15:24:28,4,Tuesday,10,1,0,1,0
TXN_847459776774,USR_29647,1958,4986,99.65,1,desktop,Linux,Abuja,Lagos,Abuja,0,Kano North,2.01,297.61,paypal,Visa,1,1,6,2025-07-16 18:39:29,2,Monday,10,1,0,1,1
TXN_953583212010,USR_25482,13,46,99.65,0,desktop,Android,Kano,Port Harcourt,Ibadan,0,Kano North,29.73,75.44,wallet,Visa,2,1,5,2025-05-06 10:12:37,0,Sunday,0,1,1,1,0
TXN_659386555738,USR_26249,184,1094,54.39,1,desktop,Windows,Ibadan,Kano,Port Harcourt,0,Port Harcourt South,43.1,114.67,wallet,Verve,5,1,10,2025-03-14 16:46:03,23,Thursday,10,1,1,1,0
TXN_865332770348,USR_11955,886,4986,13.7,0,desktop,MacOS,Kano,Abuja,Abuja,0,Port Harcourt South,98.68,107.11,debit_card,Visa,5,0,7,2025-02-10 21:51:07,15,Wednesday,10,1,0,1,0
TXN_388541235149,USR_64611,126,46,30.97,0,mobile,MacOS,Kano,Kano,Lagos,0,Kano North,11.22,463.74,paypal,Mastercard,4,0,0,2025-02-15 13:40:08,0,Sunday,7,1,1,0,0
TXN_388541235149,USR_54236,13,4986,44.98,0,tablet,Windows,Port Harcourt,Port Harcourt,Abuja,0,Abuja Central,2.01,5.48,bank_transfer,Visa,5,0,9,2025-04-04 10:42:21,0,Sunday,7,1,0,1,0
TXN_93000227262,USR_24010,1799,4986,5.69,1,tablet,Android,Port Harcourt,Kano,Port Harcourt,0,Port Harcourt South,17.09,491.52,wallet,Visa,1,1,0,2025-05-25 18:58:45,8,Wednesday,10,1,0,1,0
TXN_93000227262,USR_53250,13,1362,10.62,1,desktop,MacOS,Kano,Port Harcourt,Ibadan,0,Lagos Island,2.01,203.53,paypal,Visa,1,0,10,2025-05-14 14:09:04,0,Monday,8,1,1,0,0
TXN_774872493448,USR_10143,853,4986,5.36,1,desktop,iOS,Kano,Abuja,Ibadan,0,Kano North,39.2,456.79,bank_transfer,,1,1,2,2025-04-03 05:20:22,23,Wednesday,10,0,0,1,0
TXN_847459776774,USR_37230,161,3594,65.58,1,tablet,MacOS,Port Harcourt,Lagos,Kano,0,Abuja Central,11.02,277.73,paypal,,3,1,4,2025-03-18 07:18:20,23,Friday,5,1,1,1,0
TXN_648315208299,USR_9060,554,1910,76.72,0,desktop,Android,Ibadan,Abuja,Kano,0,Kano North,79.68,246.51,credit_card,,5,0,6,2025-05-09 02:39:13,23,Wednesday,9,1,1,0,0
TXN_860946847962,USR_21386,13,1324,99.65,0,mobile,MacOS,Lagos,Abuja,Lagos,0,Kano North,84.33,164.91,wallet,Verve,5,0,0,2025-01-05 19:40:03,4,Thursday,10,1,1,1,0
TXN_824315793959,USR_37977,13,3237,7.95,1,desktop,Windows,Kano,Ibadan,Abuja,0,Port Harcourt South,2.01,491.52,debit_card,Mastercard,4,0,10,2025-07-31 17:34:33,21,Friday,5,1,1,0,0
TXN_306708336217,USR_63020,1292,4986,99.65,0,tablet,iOS,Kano,Kano,Abuja,1,Abuja Central,98.68,420.17,paypal,Visa,1,0,2,2025-02-26 16:54:18,23,Monday,4,1,1,0,0
TXN_112411444864,USR_31460,1958,46,99.65,1,desktop,Windows,Port Harcourt,Ibadan,Ibadan,0,Port Harcourt South,30.16,491.52,bank_transfer,Amex,2,0,2,2025-01-06 15:04:04,23,Sunday,10,1,1,1,0
TXN_148984428166,USR_70276,13,4986,58.96,0,desktop,Windows,Port Harcourt,Port Harcourt,Kano,0,Abuja Central,2.01,5.48,paypal,,0,0,8,2025-07-03 15:22:01,10,Sunday,7,1,0,1,0
TXN_936263022336,USR_79493,869,3326,5.36,1,desktop,Linux,Port Harcourt,Ibadan,Kano,1,Lagos Mainland,14.3,104.12,bank_transfer,,3,0,9,2025-04-06 01:38:08,0,Sunday,9,1,1,1,0
TXN_14198565617,USR_31104,13,4849,33.16,0,desktop,Android,Port Harcourt,Abuja,Port Harcourt,0,Abuja Central,67.56,491.52,credit_card,Amex,2,1,2,2025-05-26 04:49:43,11,Sunday,9,1,0,1,1
TXN_651239722508,USR_21967,43,3250,5.36,0,tablet,MacOS,Port Harcourt,Lagos,Ibadan,1,Kano North,67.03,167.72,wallet,Mastercard,3,0,4,2025-02-22 21:41:21,23,Tuesday,10,1,0,1,0
TXN_841279820778,USR_21967,334,46,62.52,0,desktop,MacOS,Port Harcourt,Ibadan,Ibadan,0,Abuja Central,62.56,491.52,wallet,Visa,0,1,4,2025-02-10 21:51:07,23,Monday,10,1,0,1,0
TXN_866362350412,USR_3069,13,4986,55.42,1,tablet,iOS,Lagos,Port Harcourt,Kano,0,Port Harcourt South,4.13,123.26,paypal,Mastercard,4,0,10,2025-01-18 13:23:10,23,Wednesday,3,1,0,1,0
TXN_159649176012,USR_9060,1112,4986,5.36,0,tablet,Android,Abuja,Lagos,Ibadan,0,Kano North,98.68,5.48,wallet,Verve,4,1,0,2025-03-22 08:17:27,13,Saturday,9,1,0,1,0
TXN_531788049882,USR_76764,1910,4986,72.44,1,desktop,Linux,Port Harcourt,Port Harcourt,Ibadan,0,Lagos Mainland,98.68,146.75,debit_card,Verve,2,0,4,2025-05-17 06:10:47,15,Friday,5,1,0,1,0
TXN_29971908398,USR_37243,28,809,81.35,0,desktop,Android,Kano,Lagos,Kano,1,Kano North,98.68,5.48,paypal,Visa,4,0,3,2025-05-09 02:39:13,0,Thursday,10,0,0,1,0
TXN_14198565617,USR_89391,1627,1834,99.65,1,desktop,Linux,Kano,Port Harcourt,Ibadan,0,Kano North,39.35,351.3,paypal,Mastercard,4,1,10,2025-01-23 02:11:34,9,Tuesday,10,1,1,0,0
TXN_865332770348,USR_89391,13,46,99.65,0,tablet,Windows,Kano,Ibadan,Lagos,1,Lagos Island,98.68,270.57,credit_card,Visa,3,0,10,2025-01-04 15:24:28,4,Sunday,9,1,0,1,0
TXN_463593076030,USR_24332,1508,4952,99.1,0,desktop,iOS,Kano,Port Harcourt,Kano,0,Abuja Central,2.01,491.52,credit_card,Verve,0,0,10,2025-06-05 18:09:53,23,Saturday,8,1,0,1,0
TXN_48609081916,USR_21386,1358,4986,98.22,1,tablet,Linux,Port Harcourt,Lagos,Abuja,0,Kano North,87.03,5.48,debit_card,Visa,0,0,2,2025-07-25 19:28:06,23,Wednesday,9,1,1,1,0
TXN_355658157368,USR_99422,13,1628,66.3,0,desktop,Android,Kano,Lagos,Abuja,0,Port Harcourt South,16.46,491.52,wallet,Verve,0,0,4,2025-06-21 02:26:24,23,Wednesday,6,1,0,1,0
